2017,02,33,01843.990,12.1145,141.027,5.6,9
2017,02,34,195422.550,15.0701,-60.5254,5.8,44
2017,02,37,13245.140,3.4493,-74.6715,5.5,37.95
2017,02,38,22356.390,25.1912,63.2644,6.3,29.07
2017,02,41,14343.920,9.9071,125.4516,6.5,15
2017,02,49,121017.970,-23.8613,-66.6592,6.4,222
2017,02,51,235548.750,-14.9768,-176.3811,5.5,6
2017,02,52,1494.320,-19.2814,-63.9047,6.5,595.98
2017,02,54,211031.460,-21.2622,174.3746,5.5,10
2017,02,55,03217.800,-8.4404,30.0305,5.9,30
2017,02,55,172844.840,-23.2593,-178.8036,6.9,414.5
2017,02,55,234645.410,-17.9647,-178.4384,5.9,581.62
2017,02,57,64422.670,-18.6143,169.4041,5.5,255
2017,02,59,7492.860,37.5666,141.3347,5.7,47
2017,02,59,173540.370,-44.793,-80.8972,5.6,10
2017,03,60,24835.760,-57.2925,-142.6219,5.5,21.34
2017,03,61,21130.682,59.5785,-152.6546,5.5,78
2017,03,61,11726.880,37.616,38.4305,5.6,10
2017,03,63,25820.280,-7.3277,155.748,6.1,17
2017,03,64,0818.10,9.8311,125.4961,5.7,10.51
2017,03,64,122216.420,-55.1821,-129.1773,5.6,10
2017,03,64,224753.970,-5.9945,149.3619,6.3,37
2017,03,66,154539.560,-6.2615,102.1873,5.5,10
2017,03,66,16819.40,41.5149,141.9022,5.7,56
2017,03,66,233822.520,-15.023,168.1626,5.6,8
2017,03,68,111426.360,-60.1501,150.2994,5.9,10
2017,03,70,171038.670,-30.5181,-177.5201,5.6,22
2017,03,72,8495.310,14.3879,145.2126,5.5,99
2017,03,73,25116.770,6.1457,92.3044,6,10
2017,03,73,123643.310,-21.0127,170.068,5.6,127
2017,03,73,15339.960,-15.6691,-177.1211,5.7,10
2017,03,74,221940.470,51.0789,179.076,5.6,19
2017,03,75,183926.270,-11.539,114.5737,5.5,10
2017,03,78,154325.690,-8.1364,160.7536,6,8.37
2017,03,80,231025.150,-8.4915,115.3233,5.6,111.71
2017,03,84,145727.810,-3.0487,136.8661,5.5,33.97
2017,03,86,105020.190,52.7586,172.2616,6.2,20
2017,03,88,4924.190,56.9401,162.7861,6.6,17
2017,03,88,151523.470,25.7127,-110.0237,5.7,17
2017,03,90,11211.40,0.3086,120.5802,5.5,94
2017,03,90,172523.130,52.6741,-32.3187,5.5,10
2017,04,93,174018.560,-22.6784,25.1558,6.5,29
2017,04,94,135318.980,-55.6164,-30.0013,5.6,19.22
2017,04,94,22840.600,51.1865,-176.3772,5.6,17
2017,04,95,6912.200,35.7755,60.4363,6.1,13
2017,04,95,221743.400,-19.0206,169.5787,5.6,253
2017,04,98,7756.660,13.7049,120.9305,5.5,10.22
2017,04,98,7923.180,13.7701,120.9354,5.9,14.26
2017,04,99,01430.750,-52.1762,139.6642,5.5,10
2017,04,100,04354.580,13.0426,125.3617,5.7,10
2017,04,100,103847.900,5.6754,127.2013,5.8,13
2017,04,101,144216.530,5.7068,127.0949,5.7,12
2017,04,101,21210.860,7.6766,124.8119,5.8,8.28
2017,04,102,2015.640,7.7228,124.8623,5.5,10
2017,04,103,16546.660,5.7278,127.3001,5.5,10
2017,04,103,17555.930,-18.2279,-178.1683,5.8,502.06
2017,04,105,81943.390,-23.2653,-67.7225,6.3,155
2017,04,106,9445.850,-7.3725,83.1719,5.6,10
2017,04,107,22130.850,-13.3911,166.5962,5.7,16
2017,04,107,52315.60,17.4498,-61.1423,5.6,16
2017,04,108,171147.30,-18.0877,-178.369,6,628
2017,04,108,174955.790,-2.7118,-75.3035,5.9,14
2017,04,110,22414.880,-36.2891,-98.4279,5.5,10
2017,04,110,225924.600,-20.5417,-173.6017,5.6,13
2017,04,113,2367.830,-33.0354,-72.0296,6,21
2017,04,113,194010.740,-33.0147,-72.1154,5.6,20
2017,04,114,213830.820,-33.0375,-72.0617,6.9,28
2017,04,116,222830.590,-54.8738,-130.2992,5.5,10
2017,04,117,144633.160,51.2081,178.6346,5.7,19
2017,04,117,184645.410,-16.5296,-173.6463,5.5,59
2017,04,118,15306.310,-33.219,-71.9694,5.9,22
2017,04,118,16557.30,-33.1297,-71.7998,5.8,27
2017,04,118,202317.260,5.5043,125.0658,6.9,26
2017,04,119,10212.550,-9.6687,111.8495,5.5,10
2017,04,119,123234.130,30.815,131.4147,5.7,31
2017,05,121,123155.590,59.8209,-136.7114,6.2,10
2017,05,121,141815.290,59.8295,-136.7042,6.3,2.53
2017,05,121,142024.380,59.7772,-136.6292,5.6,4.09
2017,05,121,142113.10,59.7689,-136.6818,5.7,10
2017,05,122,151022.440,-11.7119,-13.9378,5.9,10
2017,05,123,44713.380,39.4939,71.4438,6,11
2017,05,125,5935.970,39.4789,71.4223,5.8,10
2017,05,126,0169.640,-60.827,-38.016,5.9,12
2017,05,128,153126.530,51.0251,-177.0116,5.7,17
2017,05,128,154729.150,51.045,-176.9868,5.9,17
2017,05,128,17047.520,51.7344,-178.5875,6.2,13
2017,05,129,15414.550,24.45,126.3174,6,10
2017,05,129,8593.370,51.0331,-177.0439,5.5,16
2017,05,129,135210.940,-14.5884,167.3767,6.8,169
2017,05,130,75957.450,51.7607,-178.4805,5.8,11
2017,05,130,232336.830,-56.414,-25.7432,6.5,15
2017,05,131,1943.70,-56.3967,-25.7871,5.6,10
2017,05,131,154111.640,-56.5845,-25.8438,5.7,13
2017,05,132,04656.720,-27.6765,-176.5945,5.6,40
2017,05,132,104126.710,12.9187,-90.0611,6.2,16
2017,05,133,18059.520,37.7693,57.2058,5.6,8
2017,05,134,194425.160,-20.8287,-68.711,5.7,116
2017,05,135,7536.120,27.2254,130.0442,5.5,10
2017,05,135,132238.630,-4.022,152.4781,6.2,10
2017,05,140,1614.250,9.3818,123.9537,6,533
2017,05,140,6214.290,17.4893,-105.3228,5.7,10
2017,05,140,175846.470,17.0514,-94.088,5.7,144
2017,05,142,11057.960,43.9238,147.7194,5.5,54
2017,05,144,91014.280,-2.7898,122.118,5.7,10
2017,05,144,11518.770,-10.0191,161.9535,5.5,52
2017,05,144,16360.50,52.322,-166.6659,5.9,10
2017,05,145,6220.140,-22.3132,-176.3299,5.6,127
2017,05,148,7378.60,53.6537,-160.9873,5.7,16
2017,05,149,143521.510,-1.2923,120.4313,6.6,12
2017,05,149,145753.860,-37.3446,-71.6896,5.9,81.14
2017,05,150,112951.800,-58.6284,-26.2419,5.7,76
2017,05,151,62931.530,19.0797,145.8362,5.5,117.83
2017,06,153,222447.440,54.0312,170.9196,6.8,5
2017,06,153,234817.940,-4.7348,145.1363,5.9,192.85
2017,06,154,191733.950,-62.5792,155.834,5.9,10
2017,06,156,113411.290,-4.072,-80.3583,5.6,49
2017,06,160,1336.10,-16.8416,-177.7157,5.6,10
2017,06,161,54214.520,-54.3039,-146.639,5.6,10
2017,06,161,184731.100,14.3184,-93.0147,5.5,10
2017,06,162,23156.150,-8.3206,106.259,5.7,7
2017,06,163,24326.840,-31.5003,-71.76,5.7,27
2017,06,163,122839.150,38.9296,26.365,6.3,12
2017,06,165,02537.230,-18.3246,168.728,5.8,13.6
2017,06,165,63847.60,14.1546,-93.2645,5.5,10
2017,06,165,7294.390,14.9091,-92.0092,6.9,93
2017,06,165,235852.30,15.3234,-97.1756,5.5,14.03
2017,06,166,02617.550,-30.5156,-178.0563,6,34
2017,06,166,114216.40,-55.428,-124.7575,5.8,10
2017,06,167,193725.300,-62.7405,-161.0921,5.7,10
2017,06,168,134739.370,11.3018,-86.6553,5.5,40
2017,06,168,22262.10,-24.0927,179.6041,6.1,511
2017,06,170,91545.460,-20.7488,-176.5421,5.9,278
2017,06,173,12313.490,13.7174,-90.9718,6.8,38.12
2017,06,175,23718.480,-19.45,34.4882,5.6,27
2017,06,175,7277.710,-41.2381,80.6383,5.5,10
2017,06,175,16914.320,-15.4141,-73.3855,5.7,97
2017,06,176,3159.140,-9.5404,66.17,5.6,10
2017,06,176,174224.410,-19.5519,-176.2265,6,10
2017,06,178,01437.290,-24.7909,-177.2158,5.5,132
2017,06,179,12732.50,43.798,147.8746,5.5,61
2017,06,179,182055.450,-30.3103,-177.6618,6,19
2017,06,180,7311.40,-31.1253,179.9257,6,404.82
2017,06,180,12423.710,-4.574,153.0341,5.5,49
2017,06,181,13458.140,33.7413,-38.5445,5.9,10
2017,06,181,222945.140,-0.2849,-80.4927,6,13
2017,07,183,95850.820,-27.368,-176.4143,5.8,16
2017,07,183,12408.110,-27.4381,-176.2176,5.5,16
2017,07,185,16558.900,-35.5047,-73.3356,5.9,13
2017,07,187,63017.0,46.8811,-112.5753,5.8,12.18
2017,07,187,8357.550,11.1269,124.6286,6.5,9
2017,07,188,34252.30,-6.684,147.7451,5.7,36
2017,07,189,72737.850,-22.5532,173.1002,5.7,25.75
2017,07,190,5571.990,-56.0701,-27.5426,5.5,60.89
2017,07,191,14148.220,10.9893,124.784,5.8,7.1
2017,07,191,153724.250,-36.1552,-100.6233,5.7,10
2017,07,192,701.190,-49.4837,164.0157,6.6,10
2017,07,193,9817.520,-35.3911,-73.265,5.6,10
2017,07,193,19487.810,40.8551,131.6637,5.9,545
2017,07,194,3368.640,-4.7787,153.2109,6.4,34
2017,07,196,121221.490,0.4098,121.9844,5.9,113
2017,07,197,17643.140,-20.3797,-173.461,5.6,15.5
2017,07,198,12032.170,-20.3736,-173.3744,5.7,7
2017,07,198,1159.60,54.5802,168.6484,6.3,9
2017,07,198,233413.740,54.4434,168.857,7.7,10
2017,07,199,2519.750,-16.4161,-73.6357,6.4,43.68
2017,07,199,1347.760,-56.9706,-141.4099,5.7,10
2017,07,200,121623.560,-17.4154,66.4836,6,10
2017,07,201,01124.830,37.417,141.5859,5.8,31
2017,07,201,223111.260,36.9293,27.4139,6.6,7
2017,07,202,8596.590,-18.0537,169.1726,5.5,6.27
2017,07,204,75555.780,0.3096,120.2036,5.5,67
2017,07,204,153540.930,40.0387,143.4878,5.6,10
2017,07,207,103257.430,26.8975,130.1836,6,12
2017,07,208,12838.400,-3.5583,126.0847,5.8,15.58
2017,07,208,175324.610,13.396,-49.3259,6,10
2017,07,209,23915.700,54.3029,169.3011,5.5,10
2017,07,211,21049.190,46.1244,151.0773,5.7,86
2017,08,213,61356.430,-28.545,-68.8943,5.6,110
2017,08,217,03041.230,6.1147,125.415,5.8,76
2017,08,218,0159.900,-10.2334,161.4827,5.8,70
2017,08,218,19326.270,-47.2884,99.8671,5.6,10
2017,08,219,62643.700,-5.4347,151.5815,5.8,31
2017,08,219,12250.860,-3.3805,146.8642,5.5,10
2017,08,219,121211.710,-3.3488,146.7884,5.7,10
2017,08,220,131949.540,33.1926,103.8552,6.5,9
2017,08,220,232753.80,44.3023,82.8317,6.3,20
2017,08,221,54039.290,52.4023,-169.0496,5.5,29
2017,08,221,54827.10,52.4708,-169.1409,5.5,29
2017,08,222,95151.20,-25.0092,-13.6001,5.5,10
2017,08,223,52825.790,14.0065,120.7391,6.2,172
2017,08,223,21459.400,-16.2986,-73.4744,5.6,41
2017,08,224,125413.590,-30.2412,-72.1598,5.8,9
2017,08,225,3810.560,-3.7682,101.6228,6.4,31
2017,08,225,165124.50,-10.7214,-74.5662,5.8,32
2017,08,226,5359.50,-54.9651,-129.7723,5.6,10
2017,08,227,6144.960,-14.7973,-173.1163,5.7,8
2017,08,228,125125.870,28.6737,127.9007,5.7,198
2017,08,230,25925.640,-1.112,-13.6605,6.6,35
2017,08,230,21049.210,-6.2578,128.0493,5.5,13.7
2017,08,231,2052.550,-17.9609,-178.8406,6.4,544
2017,08,238,215059.260,-47.2669,160.03,5.5,10
2017,08,239,41751.0,-1.4525,148.08,6.3,8
2017,08,243,17655.750,-1.159,99.6881,6.3,43.14
2017,08,243,17462.862,58.4501,-153.6515,5.5,62.9
2017,09,244,11737.20,57.058,-34.0711,5.5,10
2017,09,245,2301.800,14.0158,146.5948,5.5,11
2017,09,246,3301.760,41.3324,129.0297,6.3,0
2017,09,247,8734.500,-57.7387,-25.6131,6.1,25
2017,09,248,2501.300,-16.2437,167.9781,5.5,181.33
2017,09,250,172649.320,27.7829,139.8041,6.1,451
2017,09,251,44919.180,15.0222,-93.8993,8.2,47.39
2017,09,251,5133.100,15.1793,-94.2971,5.7,36.25
2017,09,252,45452.110,15.081,-94.0609,5.5,29
2017,09,253,3722.390,15.3973,-94.5323,5.8,29
2017,09,253,84424.540,41.7813,142.8932,5.5,45
2017,09,253,214020.580,57.1322,-33.6523,5.7,10
2017,09,254,17359.620,23.9529,142.3373,5.7,35
2017,09,254,21910.350,14.9074,-94.0139,5.5,27
2017,09,257,174127.690,18.6881,145.7467,5.8,166
2017,09,258,18482.550,-55.4436,-28.3619,5.5,9
2017,09,259,141856.390,16.0895,-95.1384,5.6,35
2017,09,260,14267.620,-6.3113,148.8708,5.7,18.92
2017,09,261,5282.980,-18.5458,-12.6962,5.5,10
2017,09,261,134657.650,-31.8216,-72.1261,5.9,17
2017,09,261,141912.880,15.2577,-94.5666,5.6,10
2017,09,262,75315.410,15.105,-94.1434,5.5,29.73
2017,09,262,181438.90,18.5499,-98.4887,7.1,48
2017,09,263,14325.980,-50.7087,162.6317,6.1,8
2017,09,263,163716.360,37.9814,144.6601,6.1,11
2017,09,263,20949.610,-18.7854,169.0946,6.4,197
2017,09,263,221335.770,-5.0845,147.827,5.9,10
2017,09,263,235924.900,-6.1113,113.024,5.7,588
2017,09,265,53343.940,23.5482,-108.831,5.6,10
2017,09,265,195015.250,40.4105,-126.8326,5.7,12.68
2017,09,266,10385.440,15.4897,-94.4287,5.8,53.84
2017,09,266,12531.480,16.6258,-95.0778,6.1,10
2017,09,266,20476.760,7.5618,124.7428,5.7,8.18
2017,09,267,10611.270,15.3135,-94.1702,5.8,47.44
2017,09,268,202924.100,-6.2318,152.7215,5.9,10
2017,09,269,4200.260,-23.5815,-176.8371,6.4,96
2017,09,269,202211.640,40.335,142.3424,5.8,37
2017,09,271,112945.700,28.7941,140.5324,5.5,10
2017,09,273,231529.380,3.9397,128.4983,5.6,10
2017,10,276,20394.740,13.4587,-49.3322,5.7,10
2017,10,278,81136.970,-22.3793,-68.5172,5.5,110.18
2017,10,279,2348.320,0.9559,-25.5089,5.5,10
2017,10,279,75932.880,37.5033,144.0201,6.2,9
2017,10,279,145641.300,37.0959,141.0771,5.6,44
2017,10,279,174123.140,-35.3103,-15.5522,5.6,10
2017,10,281,14438.500,-18.9903,-175.5659,6.1,10
2017,10,281,204858.420,-61.7467,154.5985,6.2,10
2017,10,281,223433.490,52.3909,176.7691,6.5,119
2017,10,283,63221.170,-18.5715,-69.7526,6.3,85
2017,10,283,185327.830,-54.2632,8.6086,6.7,9
2017,10,284,0826.300,-54.2586,8.3362,5.6,10
2017,10,285,18599.30,-30.9939,-65.6186,5.5,165.65
2017,10,287,02057.690,16.2276,-94.8656,5.5,56
2017,10,289,18926.280,-23.8502,-175.8718,5.5,14
2017,10,289,183643.650,-23.7327,-175.6834,5.5,10
2017,10,291,12059.80,-20.5914,-173.8022,6.1,10
2017,10,291,134055.610,-0.2383,122.9492,5.6,92.61
2017,10,291,164435.180,-5.562,147.1812,5.6,193
2017,10,292,922.240,28.3183,131.2108,5.9,14
2017,10,296,83232.530,-52.3439,16.7811,5.8,10
2017,10,297,104747.860,-7.2168,123.0735,6.7,553.81
2017,10,298,115814.770,-4.8552,131.0906,5.5,41.82
2017,10,301,161354.390,86.8752,54.1515,5.8,10
2017,10,301,16166.930,86.8972,53.2109,5.8,10
2017,10,301,19112.760,86.9229,55.2002,5.9,10
2017,10,303,223718.550,-8.6014,118.9841,5.5,110.17
2017,10,304,0428.720,-21.6971,169.1485,6.7,24
2017,10,304,22046.30,-21.4258,168.9245,5.9,10
2017,10,304,45853.670,-15.4963,-173.267,5.7,10
2017,10,304,113139.440,-3.8261,127.7209,5.8,4
2017,10,304,113439.350,-3.7687,127.6675,5.6,8.14
2017,10,304,115048.370,-3.7449,127.7517,6.1,6
2017,10,304,123747.820,-3.8194,127.769,5.7,15.77
2017,11,305,0930.120,-21.7278,168.9342,6.1,11
2017,11,305,22357.670,-21.6484,168.8585,6.6,22
2017,11,305,590.160,-21.8066,168.9818,5.9,10
2017,11,305,93346.210,-21.7389,168.8304,5.5,10
2017,11,306,32726.20,-21.8262,168.8509,5.6,7.9
2017,11,307,11529.140,18.6597,-106.5643,5.7,10
2017,11,308,9019.420,-15.3197,-173.1682,6.8,10
2017,11,308,14855.0,-21.2361,168.9614,5.7,10
2017,11,308,152432.90,-15.1585,-173.3848,5.6,10
2017,11,309,13528.540,-18.6496,-177.7449,5.5,482.88
2017,11,309,15024.360,11.6719,-61.1784,5.5,47.22
2017,11,311,42744.400,-21.6767,168.6555,5.5,10
2017,11,311,9140.270,-17.6808,-178.5471,5.7,548
2017,11,311,212638.480,-4.2433,143.4846,6.5,110.57
2017,11,312,73511.540,-21.8761,-179.3823,5.7,593.71
2017,11,313,74211.20,32.5208,141.438,6,12
2017,11,314,12133.950,-41.4667,-84.1899,5.8,10
2017,11,315,03614.980,-11.7424,-14.1142,6.1,10
2017,11,316,181817.180,34.9109,45.9592,7.3,19
2017,11,316,22246.840,37.9353,144.9308,5.9,10.2
2017,11,317,22823.680,9.5147,-84.4865,6.5,19.36
2017,11,318,10505.520,-18.1454,-178.0058,5.5,596.92
2017,11,318,18440.240,-18.6299,-171.5225,5.5,10
2017,11,319,02432.670,13.0996,143.7117,5.8,123
2017,11,319,2225.280,-59.0311,-17.1009,5.6,10
2017,11,319,52932.820,36.0735,129.28,5.5,10
2017,11,320,7238.130,-21.5423,168.5096,5.9,10
2017,11,320,94333.860,32.2203,140.5499,5.8,59
2017,11,321,223419.450,29.8333,94.9838,6.4,8
2017,11,322,42346.830,-2.9657,-79.707,5.5,35
2017,11,322,1670.300,2.4648,128.1481,5.8,8
2017,11,323,92548.730,-21.6377,168.6729,6.3,14
2017,11,323,1592.880,-21.5027,168.5984,6.6,13
2017,11,323,1685.850,-21.2029,168.5843,5.9,5.94
2017,11,323,224329.250,-21.3246,168.6715,7,10
2017,11,324,0923.730,-21.4848,168.8088,6,10
2017,11,324,18517.610,-14.7243,-175.0485,6,9
2017,11,325,1436.370,-51.9757,139.6977,5.5,10
2017,11,326,74258.560,-36.5756,177.5099,5.5,15.91
2017,11,327,18235.850,27.1381,130.3582,5.5,11
2017,11,329,17301.740,-20.6293,172.5477,5.8,10.35
2017,11,331,71111.620,-4.5746,153.2269,6,54
2017,11,332,131545.400,72.5993,3.2746,5.5,10
2017,11,333,33614.970,-25.6432,-13.8643,5.5,10
2017,11,333,6296.970,-14.4095,-76.1594,5.7,16.87
2017,11,333,223222.920,45.2018,146.3012,5.5,9.61
2017,11,333,235350.300,-6.7362,129.7816,5.5,157
2017,11,334,55020.820,-4.3873,143.8029,5.5,116
2017,11,334,63250.760,-1.0802,-23.4323,6.5,10
2017,12,335,23246.40,30.7464,57.307,6.1,9
2017,12,335,24958.490,-6.1346,147.6564,6,34
2017,12,335,52028.480,-48.7787,106.8254,5.5,10
2017,12,337,11195.440,-0.47,-80.3101,6.1,17
2017,12,338,089.170,-32.7469,-178.771,5.8,38
2017,12,338,1351.580,-13.9285,170.3981,5.5,10
2017,12,340,16656.990,-0.6299,123.6681,5.5,28
2017,12,342,02254.200,10.1164,140.2197,6.4,12.79
2017,12,342,2957.430,-30.5548,-178.4924,5.9,12
2017,12,342,9518.50,10.0116,140.1871,6.3,8
2017,12,342,234213.830,-16.1147,-173.9172,5.7,155
2017,12,343,151424.770,10.0928,140.2016,6.1,10
2017,12,345,10500.920,-20.8328,-173.7212,5.7,7
2017,12,345,172910.440,-14.3337,167.4429,5.6,186
2017,12,345,19056.850,-19.7083,-71.0591,5.5,12
2017,12,346,84318.320,30.7372,57.2795,6,12
2017,12,346,214131.140,30.8275,57.2982,6,8
2017,12,347,18343.920,-54.2189,2.1628,6.5,17
2017,12,348,203638.200,-21.2198,169.5292,5.5,23
2017,12,349,164758.230,-7.4921,108.1743,6.5,90
2017,12,350,112224.440,-17.3357,-177.5368,5.5,391.9
2017,12,350,224050.460,-59.6236,-151.1228,5.5,10
2017,12,353,53530.430,-21.8597,-114.3194,5.5,10
2017,12,354,134054.570,30.6154,132.0779,5.5,10
2017,12,355,3018.550,29.2899,142.6475,5.8,10
2017,12,356,144418.220,53.8592,160.6039,5.5,47.29
2017,12,358,173340.810,-15.3635,-172.9319,5.5,38.11
2017,12,359,12229.570,-27.8848,74.0048,5.5,10
2017,12,362,172019.350,4.0803,126.7919,5.7,23.79
2017,12,362,214054.410,-56.5571,-142.1743,5.5,10
2017,12,363,212053.180,-53.0916,-117.4105,5.7,10
2017,12,363,235555.260,-5.4289,150.844,5.7,95.07
