2017	01	24	9	38	31	50	12.0891	146.2566	5.5	10
2017	01	29	14	59	51	980	-30.0938	-177.4531	5.9	18
2017	01	30	23	35	24	160	-14.7735	167.1577	5.9	79
2017	01	31	14	22	38	700	0.702	-79.6769	5.5	10
2017	02	33	0	18	43	990	12.1145	141.027	5.6	9
2017	02	34	19	54	22	550	15.0701	-60.5254	5.8	44
2017	02	37	13	2	45	140	3.4493	-74.6715	5.5	37.95
2017	02	38	22	3	56	390	25.1912	63.2644	6.3	29.07
2017	02	41	14	3	43	920	9.9071	125.4516	6.5	15
2017	02	49	12	10	17	970	-23.8613	-66.6592	6.4	222
2017	02	51	23	55	48	750	-14.9768	-176.3811	5.5	6
2017	02	52	14	9	4	320	-19.2814	-63.9047	6.5	595.98
2017	02	54	21	10	31	460	-21.2622	174.3746	5.5	10
2017	02	55	0	32	17	800	-8.4404	30.0305	5.9	30
2017	02	55	17	28	44	840	-23.2593	-178.8036	6.9	414.5
2017	02	55	23	46	45	410	-17.9647	-178.4384	5.9	581.62
2017	02	57	6	44	22	670	-18.6143	169.4041	5.5	255
2017	02	59	7	49	2	860	37.5666	141.3347	5.7	47
2017	02	59	17	35	40	370	-44.793	-80.8972	5.6	10
2017	03	60	2	48	35	760	-57.2925	-142.6219	5.5	21.34
2017	03	61	2	11	30	682	59.5785	-152.6546	5.5	78
2017	03	61	11	7	26	880	37.616	38.4305	5.6	10
2017	03	63	2	58	20	280	-7.3277	155.748	6.1	17
2017	03	64	0	8	18	10	9.8311	125.4961	5.7	10.51
2017	03	64	12	22	16	420	-55.1821	-129.1773	5.6	10
2017	03	64	22	47	53	970	-5.9945	149.3619	6.3	37
2017	03	66	15	45	39	560	-6.2615	102.1873	5.5	10
2017	03	66	16	8	19	40	41.5149	141.9022	5.7	56
2017	03	66	23	38	22	520	-15.023	168.1626	5.6	8
2017	03	68	11	14	26	360	-60.1501	150.2994	5.9	10
2017	03	70	17	10	38	670	-30.5181	-177.5201	5.6	22
2017	03	72	8	49	5	310	14.3879	145.2126	5.5	99
2017	03	73	2	51	16	770	6.1457	92.3044	6	10
2017	03	73	12	36	43	310	-21.0127	170.068	5.6	127
2017	03	73	15	3	39	960	-15.6691	-177.1211	5.7	10
2017	03	74	22	19	40	470	51.0789	179.076	5.6	19
2017	03	75	18	39	26	270	-11.539	114.5737	5.5	10
2017	03	78	15	43	25	690	-8.1364	160.7536	6	8.37
2017	03	80	23	10	25	150	-8.4915	115.3233	5.6	111.71
2017	03	84	14	57	27	810	-3.0487	136.8661	5.5	33.97
2017	03	86	10	50	20	190	52.7586	172.2616	6.2	20
2017	03	88	4	9	24	190	56.9401	162.7861	6.6	17
2017	03	88	15	15	23	470	25.7127	-110.0237	5.7	17
2017	03	90	11	21	1	40	0.3086	120.5802	5.5	94
2017	03	90	17	25	23	130	52.6741	-32.3187	5.5	10
2017	04	93	17	40	18	560	-22.6784	25.1558	6.5	29
2017	04	94	13	53	18	980	-55.6164	-30.0013	5.6	19.22
2017	04	94	22	8	40	600	51.1865	-176.3772	5.6	17
2017	04	95	6	9	12	200	35.7755	60.4363	6.1	13
2017	04	95	22	17	43	400	-19.0206	169.5787	5.6	253
2017	04	98	7	7	56	660	13.7049	120.9305	5.5	10.22
2017	04	98	7	9	23	180	13.7701	120.9354	5.9	14.26
2017	04	99	0	14	30	750	-52.1762	139.6642	5.5	10
2017	04	100	0	43	54	580	13.0426	125.3617	5.7	10
2017	04	100	10	38	47	900	5.6754	127.2013	5.8	13
2017	04	101	14	42	16	530	5.7068	127.0949	5.7	12
2017	04	101	21	21	0	860	7.6766	124.8119	5.8	8.28
2017	04	102	20	1	5	640	7.7228	124.8623	5.5	10
2017	04	103	16	5	46	660	5.7278	127.3001	5.5	10
2017	04	103	17	5	55	930	-18.2279	-178.1683	5.8	502.06
2017	04	105	8	19	43	390	-23.2653	-67.7225	6.3	155
2017	04	106	9	44	5	850	-7.3725	83.1719	5.6	10
2017	04	107	2	21	30	850	-13.3911	166.5962	5.7	16
2017	04	107	5	23	15	60	17.4498	-61.1423	5.6	16
2017	04	108	17	11	47	30	-18.0877	-178.369	6	628
2017	04	108	17	49	55	790	-2.7118	-75.3035	5.9	14
2017	04	110	22	4	14	880	-36.2891	-98.4279	5.5	10
2017	04	110	22	59	24	600	-20.5417	-173.6017	5.6	13
2017	04	113	2	36	7	830	-33.0354	-72.0296	6	21
2017	04	113	19	40	10	740	-33.0147	-72.1154	5.6	20
2017	04	114	21	38	30	820	-33.0375	-72.0617	6.9	28
2017	04	116	22	28	30	590	-54.8738	-130.2992	5.5	10
2017	04	117	14	46	33	160	51.2081	178.6346	5.7	19
2017	04	117	18	46	45	410	-16.5296	-173.6463	5.5	59
2017	04	118	15	30	6	310	-33.219	-71.9694	5.9	22
2017	04	118	16	5	57	30	-33.1297	-71.7998	5.8	27
2017	04	118	20	23	17	260	5.5043	125.0658	6.9	26
2017	04	119	10	2	12	550	-9.6687	111.8495	5.5	10
2017	04	119	12	32	34	130	30.815	131.4147	5.7	31
2017	05	121	12	31	55	590	59.8209	-136.7114	6.2	10
2017	05	121	14	18	15	290	59.8295	-136.7042	6.3	2.53
2017	05	121	14	20	24	380	59.7772	-136.6292	5.6	4.09
2017	05	121	14	21	13	10	59.7689	-136.6818	5.7	10
2017	05	122	15	10	22	440	-11.7119	-13.9378	5.9	10
2017	05	123	4	47	13	380	39.4939	71.4438	6	11
2017	05	125	5	9	35	970	39.4789	71.4223	5.8	10
2017	05	126	0	16	9	640	-60.827	-38.016	5.9	12
2017	05	128	15	31	26	530	51.0251	-177.0116	5.7	17
2017	05	128	15	47	29	150	51.045	-176.9868	5.9	17
2017	05	128	17	0	47	520	51.7344	-178.5875	6.2	13
2017	05	129	1	54	14	550	24.45	126.3174	6	10
2017	05	129	8	59	3	370	51.0331	-177.0439	5.5	16
2017	05	129	13	52	10	940	-14.5884	167.3767	6.8	169
2017	05	130	7	59	57	450	51.7607	-178.4805	5.8	11
2017	05	130	23	23	36	830	-56.414	-25.7432	6.5	15
2017	05	131	1	9	43	70	-56.3967	-25.7871	5.6	10
2017	05	131	15	41	11	640	-56.5845	-25.8438	5.7	13
2017	05	132	0	46	56	720	-27.6765	-176.5945	5.6	40
2017	05	132	10	41	26	710	12.9187	-90.0611	6.2	16
2017	05	133	18	0	59	520	37.7693	57.2058	5.6	8
2017	05	134	19	44	25	160	-20.8287	-68.711	5.7	116
2017	05	135	7	5	36	120	27.2254	130.0442	5.5	10
2017	05	135	13	22	38	630	-4.022	152.4781	6.2	10
2017	05	140	1	6	14	250	9.3818	123.9537	6	533
2017	05	140	6	2	14	290	17.4893	-105.3228	5.7	10
2017	05	140	17	58	46	470	17.0514	-94.088	5.7	144
2017	05	142	11	0	57	960	43.9238	147.7194	5.5	54
2017	05	144	9	10	14	280	-2.7898	122.118	5.7	10
2017	05	144	11	5	18	770	-10.0191	161.9535	5.5	52
2017	05	144	16	36	0	50	52.322	-166.6659	5.9	10
2017	05	145	6	2	20	140	-22.3132	-176.3299	5.6	127
2017	05	148	7	37	8	60	53.6537	-160.9873	5.7	16
2017	05	149	14	35	21	510	-1.2923	120.4313	6.6	12
2017	05	149	14	57	53	860	-37.3446	-71.6896	5.9	81.14
2017	05	150	11	29	51	800	-58.6284	-26.2419	5.7	76
2017	05	151	6	29	31	530	19.0797	145.8362	5.5	117.83
2017	06	153	22	24	47	440	54.0312	170.9196	6.8	5
2017	06	153	23	48	17	940	-4.7348	145.1363	5.9	192.85
2017	06	154	19	17	33	950	-62.5792	155.834	5.9	10
2017	06	156	11	34	11	290	-4.072	-80.3583	5.6	49
2017	06	160	1	33	6	10	-16.8416	-177.7157	5.6	10
2017	06	161	5	42	14	520	-54.3039	-146.639	5.6	10
2017	06	161	18	47	31	100	14.3184	-93.0147	5.5	10
2017	06	162	23	15	6	150	-8.3206	106.259	5.7	7
2017	06	163	2	43	26	840	-31.5003	-71.76	5.7	27
2017	06	163	12	28	39	150	38.9296	26.365	6.3	12
2017	06	165	0	25	37	230	-18.3246	168.728	5.8	13.6
2017	06	165	6	38	47	60	14.1546	-93.2645	5.5	10
2017	06	165	7	29	4	390	14.9091	-92.0092	6.9	93
2017	06	165	23	58	52	30	15.3234	-97.1756	5.5	14.03
2017	06	166	0	26	17	550	-30.5156	-178.0563	6	34
2017	06	166	11	42	16	40	-55.428	-124.7575	5.8	10
2017	06	167	19	37	25	300	-62.7405	-161.0921	5.7	10
2017	06	168	13	47	39	370	11.3018	-86.6553	5.5	40
2017	06	168	22	26	2	10	-24.0927	179.6041	6.1	511
2017	06	170	9	15	45	460	-20.7488	-176.5421	5.9	278
2017	06	173	12	31	3	490	13.7174	-90.9718	6.8	38.12
2017	06	175	2	37	18	480	-19.45	34.4882	5.6	27
2017	06	175	7	27	7	710	-41.2381	80.6383	5.5	10
2017	06	175	16	9	14	320	-15.4141	-73.3855	5.7	97
2017	06	176	3	1	59	140	-9.5404	66.17	5.6	10
2017	06	176	17	42	24	410	-19.5519	-176.2265	6	10
2017	06	178	0	14	37	290	-24.7909	-177.2158	5.5	132
2017	06	179	12	7	32	50	43.798	147.8746	5.5	61
2017	06	179	18	20	55	450	-30.3103	-177.6618	6	19
2017	06	180	7	3	11	40	-31.1253	179.9257	6	404.82
2017	06	180	12	42	3	710	-4.574	153.0341	5.5	49
2017	06	181	1	34	58	140	33.7413	-38.5445	5.9	10
2017	06	181	22	29	45	140	-0.2849	-80.4927	6	13
2017	07	183	9	58	50	820	-27.368	-176.4143	5.8	16
2017	07	183	12	40	8	110	-27.4381	-176.2176	5.5	16
2017	07	185	16	5	58	900	-35.5047	-73.3356	5.9	13
2017	07	187	6	30	17	0	46.8811	-112.5753	5.8	12.18
2017	07	187	8	3	57	550	11.1269	124.6286	6.5	9
2017	07	188	3	42	52	30	-6.684	147.7451	5.7	36
2017	07	189	7	27	37	850	-22.5532	173.1002	5.7	25.75
2017	07	190	5	57	1	990	-56.0701	-27.5426	5.5	60.89
2017	07	191	1	41	48	220	10.9893	124.784	5.8	7.1
2017	07	191	15	37	24	250	-36.1552	-100.6233	5.7	10
2017	07	192	7	0	1	190	-49.4837	164.0157	6.6	10
2017	07	193	9	8	17	520	-35.3911	-73.265	5.6	10
2017	07	193	19	48	7	810	40.8551	131.6637	5.9	545
2017	07	194	3	36	8	640	-4.7787	153.2109	6.4	34
2017	07	196	12	12	21	490	0.4098	121.9844	5.9	113
2017	07	197	17	6	43	140	-20.3797	-173.461	5.6	15.5
2017	07	198	1	20	32	170	-20.3736	-173.3744	5.7	7
2017	07	198	11	5	9	60	54.5802	168.6484	6.3	9
2017	07	198	23	34	13	740	54.4434	168.857	7.7	10
2017	07	199	2	5	19	750	-16.4161	-73.6357	6.4	43.68
2017	07	199	13	4	7	760	-56.9706	-141.4099	5.7	10
2017	07	200	12	16	23	560	-17.4154	66.4836	6	10
2017	07	201	0	11	24	830	37.417	141.5859	5.8	31
2017	07	201	22	31	11	260	36.9293	27.4139	6.6	7
2017	07	202	8	59	6	590	-18.0537	169.1726	5.5	6.27
2017	07	204	7	55	55	780	0.3096	120.2036	5.5	67
2017	07	204	15	35	40	930	40.0387	143.4878	5.6	10
2017	07	207	10	32	57	430	26.8975	130.1836	6	12
2017	07	208	12	8	38	400	-3.5583	126.0847	5.8	15.58
2017	07	208	17	53	24	610	13.396	-49.3259	6	10
2017	07	209	2	39	15	700	54.3029	169.3011	5.5	10
2017	07	211	21	0	49	190	46.1244	151.0773	5.7	86
2017	08	213	6	13	56	430	-28.545	-68.8943	5.6	110
2017	08	217	0	30	41	230	6.1147	125.415	5.8	76
2017	08	218	0	15	9	900	-10.2334	161.4827	5.8	70
2017	08	218	19	32	6	270	-47.2884	99.8671	5.6	10
2017	08	219	6	26	43	700	-5.4347	151.5815	5.8	31
2017	08	219	12	2	50	860	-3.3805	146.8642	5.5	10
2017	08	219	12	12	11	710	-3.3488	146.7884	5.7	10
2017	08	220	13	19	49	540	33.1926	103.8552	6.5	9
2017	08	220	23	27	53	80	44.3023	82.8317	6.3	20
2017	08	221	5	40	39	290	52.4023	-169.0496	5.5	29
2017	08	221	5	48	27	10	52.4708	-169.1409	5.5	29
2017	08	222	9	51	51	20	-25.0092	-13.6001	5.5	10
2017	08	223	5	28	25	790	14.0065	120.7391	6.2	172
2017	08	223	21	45	9	400	-16.2986	-73.4744	5.6	41
2017	08	224	12	54	13	590	-30.2412	-72.1598	5.8	9
2017	08	225	3	8	10	560	-3.7682	101.6228	6.4	31
2017	08	225	16	51	24	50	-10.7214	-74.5662	5.8	32
2017	08	226	5	35	9	50	-54.9651	-129.7723	5.6	10
2017	08	227	6	1	44	960	-14.7973	-173.1163	5.7	8
2017	08	228	12	51	25	870	28.6737	127.9007	5.7	198
2017	08	230	2	59	25	640	-1.112	-13.6605	6.6	35
2017	08	230	21	0	49	210	-6.2578	128.0493	5.5	13.7
2017	08	231	2	0	52	550	-17.9609	-178.8406	6.4	544
2017	08	238	21	50	59	260	-47.2669	160.03	5.5	10
2017	08	239	4	17	51	0	-1.4525	148.08	6.3	8
2017	08	243	17	6	55	750	-1.159	99.6881	6.3	43.14
2017	08	243	17	46	2	862	58.4501	-153.6515	5.5	62.9
2017	09	244	11	7	37	20	57.058	-34.0711	5.5	10
2017	09	245	23	0	1	800	14.0158	146.5948	5.5	11
2017	09	246	3	30	1	760	41.3324	129.0297	6.3	0
2017	09	247	8	7	34	500	-57.7387	-25.6131	6.1	25
2017	09	248	2	50	1	300	-16.2437	167.9781	5.5	181.33
2017	09	250	17	26	49	320	27.7829	139.8041	6.1	451
2017	09	251	4	49	19	180	15.0222	-93.8993	8.2	47.39
2017	09	251	5	1	33	100	15.1793	-94.2971	5.7	36.25
2017	09	252	4	54	52	110	15.081	-94.0609	5.5	29
2017	09	253	3	7	22	390	15.3973	-94.5323	5.8	29
2017	09	253	8	44	24	540	41.7813	142.8932	5.5	45
2017	09	253	21	40	20	580	57.1322	-33.6523	5.7	10
2017	09	254	17	35	9	620	23.9529	142.3373	5.7	35
2017	09	254	21	9	10	350	14.9074	-94.0139	5.5	27
2017	09	257	17	41	27	690	18.6881	145.7467	5.8	166
2017	09	258	18	48	2	550	-55.4436	-28.3619	5.5	9
2017	09	259	14	18	56	390	16.0895	-95.1384	5.6	35
2017	09	260	14	26	7	620	-6.3113	148.8708	5.7	18.92
2017	09	261	5	28	2	980	-18.5458	-12.6962	5.5	10
2017	09	261	13	46	57	650	-31.8216	-72.1261	5.9	17
2017	09	261	14	19	12	880	15.2577	-94.5666	5.6	10
2017	09	262	7	53	15	410	15.105	-94.1434	5.5	29.73
2017	09	262	18	14	38	90	18.5499	-98.4887	7.1	48
2017	09	263	1	43	25	980	-50.7087	162.6317	6.1	8
2017	09	263	16	37	16	360	37.9814	144.6601	6.1	11
2017	09	263	20	9	49	610	-18.7854	169.0946	6.4	197
2017	09	263	22	13	35	770	-5.0845	147.827	5.9	10
2017	09	263	23	59	24	900	-6.1113	113.024	5.7	588
2017	09	265	5	33	43	940	23.5482	-108.831	5.6	10
2017	09	265	19	50	15	250	40.4105	-126.8326	5.7	12.68
2017	09	266	10	38	5	440	15.4897	-94.4287	5.8	53.84
2017	09	266	12	53	1	480	16.6258	-95.0778	6.1	10
2017	09	266	20	47	6	760	7.5618	124.7428	5.7	8.18
2017	09	267	10	6	11	270	15.3135	-94.1702	5.8	47.44
2017	09	268	20	29	24	100	-6.2318	152.7215	5.9	10
2017	09	269	4	20	0	260	-23.5815	-176.8371	6.4	96
2017	09	269	20	22	11	640	40.335	142.3424	5.8	37
2017	09	271	11	29	45	700	28.7941	140.5324	5.5	10
2017	09	273	23	15	29	380	3.9397	128.4983	5.6	10
2017	10	276	20	39	4	740	13.4587	-49.3322	5.7	10
2017	10	278	8	11	36	970	-22.3793	-68.5172	5.5	110.18
2017	10	279	2	3	48	320	0.9559	-25.5089	5.5	10
2017	10	279	7	59	32	880	37.5033	144.0201	6.2	9
2017	10	279	14	56	41	300	37.0959	141.0771	5.6	44
2017	10	279	17	41	23	140	-35.3103	-15.5522	5.6	10
2017	10	281	14	4	38	500	-18.9903	-175.5659	6.1	10
2017	10	281	20	48	58	420	-61.7467	154.5985	6.2	10
2017	10	281	22	34	33	490	52.3909	176.7691	6.5	119
2017	10	283	6	32	21	170	-18.5715	-69.7526	6.3	85
2017	10	283	18	53	27	830	-54.2632	8.6086	6.7	9
2017	10	284	0	8	26	300	-54.2586	8.3362	5.6	10
2017	10	285	18	59	9	30	-30.9939	-65.6186	5.5	165.65
2017	10	287	0	20	57	690	16.2276	-94.8656	5.5	56
2017	10	289	18	9	26	280	-23.8502	-175.8718	5.5	14
2017	10	289	18	36	43	650	-23.7327	-175.6834	5.5	10
2017	10	291	12	0	59	80	-20.5914	-173.8022	6.1	10
2017	10	291	13	40	55	610	-0.2383	122.9492	5.6	92.61
2017	10	291	16	44	35	180	-5.562	147.1812	5.6	193
2017	10	292	9	2	2	240	28.3183	131.2108	5.9	14
2017	10	296	8	32	32	530	-52.3439	16.7811	5.8	10
2017	10	297	10	47	47	860	-7.2168	123.0735	6.7	553.81
2017	10	298	11	58	14	770	-4.8552	131.0906	5.5	41.82
2017	10	301	16	13	54	390	86.8752	54.1515	5.8	10
2017	10	301	16	16	6	930	86.8972	53.2109	5.8	10
2017	10	301	19	11	2	760	86.9229	55.2002	5.9	10
2017	10	303	22	37	18	550	-8.6014	118.9841	5.5	110.17
2017	10	304	0	42	8	720	-21.6971	169.1485	6.7	24
2017	10	304	2	20	46	30	-21.4258	168.9245	5.9	10
2017	10	304	4	58	53	670	-15.4963	-173.267	5.7	10
2017	10	304	11	31	39	440	-3.8261	127.7209	5.8	4
2017	10	304	11	34	39	350	-3.7687	127.6675	5.6	8.14
2017	10	304	11	50	48	370	-3.7449	127.7517	6.1	6
2017	10	304	12	37	47	820	-3.8194	127.769	5.7	15.77
2017	11	305	0	9	30	120	-21.7278	168.9342	6.1	11
2017	11	305	2	23	57	670	-21.6484	168.8585	6.6	22
2017	11	305	5	9	0	160	-21.8066	168.9818	5.9	10
2017	11	305	9	33	46	210	-21.7389	168.8304	5.5	10
2017	11	306	3	27	26	20	-21.8262	168.8509	5.6	7.9
2017	11	307	11	52	9	140	18.6597	-106.5643	5.7	10
2017	11	308	9	0	19	420	-15.3197	-173.1682	6.8	10
2017	11	308	14	8	55	0	-21.2361	168.9614	5.7	10
2017	11	308	15	24	32	90	-15.1585	-173.3848	5.6	10
2017	11	309	1	35	28	540	-18.6496	-177.7449	5.5	482.88
2017	11	309	15	0	24	360	11.6719	-61.1784	5.5	47.22
2017	11	311	4	27	44	400	-21.6767	168.6555	5.5	10
2017	11	311	9	1	40	270	-17.6808	-178.5471	5.7	548
2017	11	311	21	26	38	480	-4.2433	143.4846	6.5	110.57
2017	11	312	7	35	11	540	-21.8761	-179.3823	5.7	593.71
2017	11	313	7	42	11	20	32.5208	141.438	6	12
2017	11	314	12	1	33	950	-41.4667	-84.1899	5.8	10
2017	11	315	0	36	14	980	-11.7424	-14.1142	6.1	10
2017	11	316	18	18	17	180	34.9109	45.9592	7.3	19
2017	11	316	22	24	6	840	37.9353	144.9308	5.9	10.2
2017	11	317	2	28	23	680	9.5147	-84.4865	6.5	19.36
2017	11	318	10	50	5	520	-18.1454	-178.0058	5.5	596.92
2017	11	318	18	44	0	240	-18.6299	-171.5225	5.5	10
2017	11	319	0	24	32	670	13.0996	143.7117	5.8	123
2017	11	319	2	2	25	280	-59.0311	-17.1009	5.6	10
2017	11	319	5	29	32	820	36.0735	129.28	5.5	10
2017	11	320	7	2	38	130	-21.5423	168.5096	5.9	10
2017	11	320	9	43	33	860	32.2203	140.5499	5.8	59
2017	11	321	22	34	19	450	29.8333	94.9838	6.4	8
2017	11	322	4	23	46	830	-2.9657	-79.707	5.5	35
2017	11	322	16	7	0	300	2.4648	128.1481	5.8	8
2017	11	323	9	25	48	730	-21.6377	168.6729	6.3	14
2017	11	323	15	9	2	880	-21.5027	168.5984	6.6	13
2017	11	323	16	8	5	850	-21.2029	168.5843	5.9	5.94
2017	11	323	22	43	29	250	-21.3246	168.6715	7	10
2017	11	324	0	9	23	730	-21.4848	168.8088	6	10
2017	11	324	18	51	7	610	-14.7243	-175.0485	6	9
2017	11	325	1	4	36	370	-51.9757	139.6977	5.5	10
2017	11	326	7	42	58	560	-36.5756	177.5099	5.5	15.91
2017	11	327	18	2	35	850	27.1381	130.3582	5.5	11
2017	11	329	17	30	1	740	-20.6293	172.5477	5.8	10.35
2017	11	331	7	11	11	620	-4.5746	153.2269	6	54
2017	11	332	13	15	45	400	72.5993	3.2746	5.5	10
2017	11	333	3	36	14	970	-25.6432	-13.8643	5.5	10
2017	11	333	6	29	6	970	-14.4095	-76.1594	5.7	16.87
2017	11	333	22	32	22	920	45.2018	146.3012	5.5	9.61
2017	11	333	23	53	50	300	-6.7362	129.7816	5.5	157
2017	11	334	5	50	20	820	-4.3873	143.8029	5.5	116
2017	11	334	6	32	50	760	-1.0802	-23.4323	6.5	10
2017	12	335	2	32	46	40	30.7464	57.307	6.1	9
2017	12	335	2	49	58	490	-6.1346	147.6564	6	34
2017	12	335	5	20	28	480	-48.7787	106.8254	5.5	10
2017	12	337	11	19	5	440	-0.47	-80.3101	6.1	17
2017	12	338	0	8	9	170	-32.7469	-178.771	5.8	38
2017	12	338	1	35	1	580	-13.9285	170.3981	5.5	10
2017	12	340	16	6	56	990	-0.6299	123.6681	5.5	28
2017	12	342	0	22	54	200	10.1164	140.2197	6.4	12.79
2017	12	342	2	9	57	430	-30.5548	-178.4924	5.9	12
2017	12	342	9	51	8	50	10.0116	140.1871	6.3	8
2017	12	342	23	42	13	830	-16.1147	-173.9172	5.7	155
2017	12	343	15	14	24	770	10.0928	140.2016	6.1	10
2017	12	345	10	50	0	920	-20.8328	-173.7212	5.7	7
2017	12	345	17	29	10	440	-14.3337	167.4429	5.6	186
2017	12	345	19	0	56	850	-19.7083	-71.0591	5.5	12
2017	12	346	8	43	18	320	30.7372	57.2795	6	12
2017	12	346	21	41	31	140	30.8275	57.2982	6	8
2017	12	347	18	3	43	920	-54.2189	2.1628	6.5	17
2017	12	348	20	36	38	200	-21.2198	169.5292	5.5	23
2017	12	349	16	47	58	230	-7.4921	108.1743	6.5	90
2017	12	350	11	22	24	440	-17.3357	-177.5368	5.5	391.9
2017	12	350	22	40	50	460	-59.6236	-151.1228	5.5	10
2017	12	353	5	35	30	430	-21.8597	-114.3194	5.5	10
2017	12	354	13	40	54	570	30.6154	132.0779	5.5	10
2017	12	355	3	0	18	550	29.2899	142.6475	5.8	10
2017	12	356	14	44	18	220	53.8592	160.6039	5.5	47.29
2017	12	358	17	33	40	810	-15.3635	-172.9319	5.5	38.11
2017	12	359	12	2	29	570	-27.8848	74.0048	5.5	10
2017	12	362	17	20	19	350	4.0803	126.7919	5.7	23.79
2017	12	362	21	40	54	410	-56.5571	-142.1743	5.5	10
2017	12	363	21	20	53	180	-53.0916	-117.4105	5.7	10
2017	12	363	23	55	55	260	-5.4289	150.844	5.7	95.07
